CLUSTER;FILIAL;DT CG PONTO;Nº CG PONTO;SKU;DESC SKU;QTDE;AÇÃO;PRIORIDADE;CUBAGEM;CUSTO;DATA ENTREGA;MOTIVO
SPCAP010;1263;2022-09-22;1;5137233;CEL. DESB. MOTO G52 128GB BRAN;1;A definir;2.Telefonia;0.0007;1400,24;A definir;A definir
SPCAP010;1263;2022-09-22;1;5137233;CEL. DESB. MOTO G52 128GB BRAN;1;A definir;2.Telefonia;0.0007;1400,24;A definir;A definir
SPCAP010;1263;2022-09-22;1;5132142;CEL.DESB.SAMSUNG GALAXY S20 FE;1;A definir;2.Telefonia;0.0009;2284,37;A definir;A definir
SPCAP010;1263;2022-09-22;1;5132142;CEL.DESB.SAMSUNG GALAXY S20 FE;1;A definir;2.Telefonia;0.0009;2284,37;A definir;A definir
SPCAP010;1263;2022-09-22;1;4709918;CEL DESB MULTILASER E P9128 32;1;A definir;2.Telefonia;0.0011;311,89;A definir;A definir
SPCAP010;1263;2022-09-22;1;4709918;CEL DESB MULTILASER E P9128 32;1;A definir;2.Telefonia;0.0011;311,89;A definir;A definir
SPCAP010;1263;2022-09-22;1;4809688;CARGA DE APAR PARA BARBEAR M3;1;A definir;0.Pv;0.0011;83,88;A definir;A definir
SPCAP010;1263;2022-09-22;1;5074118;CEL.DESB. INFINIX HOT 11 SILVE;2;A definir;2.Telefonia;0.0014;2109,86;A definir;A definir
SPCAP010;1263;2022-09-22;1;4026276;PRAN BRITANIA TITANIUM BLUE AZ;1;A definir;6.Aging;0.0014;81,9;A definir;A definir
SPCAP010;1263;2022-09-22;1;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;3;A definir;2.Telefonia;0.0015;3582,87;A definir;A definir
SPCAP010;1263;2022-09-22;1;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;3;A definir;2.Telefonia;0.0015;3582,87;A definir;A definir
SPCAP010;1263;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;2;A definir;2.Telefonia;0.0016;2224,42;A definir;A definir
SPCAP010;1263;2022-09-22;3;4635809;PRAN PHILCO ULTRA TITANIUM PPR;1;A definir;6.Aging;0.0018;105,06;A definir;A definir
SPCAP010;1263;2022-09-22;3;4635809;PRAN PHILCO ULTRA TITANIUM PPR;1;A definir;6.Aging;0.0018;105,06;A definir;A definir
SPCAP010;1263;2022-09-22;3;4635809;PRAN PHILCO ULTRA TITANIUM PPR;1;A definir;6.Aging;0.0018;105,06;A definir;A definir
SPCAP010;1263;2022-09-22;1;4026276;PRAN BRITANIA TITANIUM BLUE AZ;2;A definir;6.Aging;0.0028;163,8;A definir;A definir
SPCAP010;1263;2022-09-22;3;4973593;TAB MULTILASER NB355 M7 AND11/;1;A definir;3.Tecnologia;0.003;335,61;A definir;A definir
SPCAP010;1263;2022-09-22;3;5159636;PRANCHA TAIFF RED ION VM/PTO B;2;A definir;6.Aging;0.0038;231,9;A definir;A definir
SPCAP010;1263;2022-09-22;1;5122660;CEL.DESB.SAMSUNG GALAXY A13 12;8;A definir;2.Telefonia;0.004;9454,48;A definir;A definir
SPCAP010;1263;2022-09-22;3;4023277;COLCHAO INFLAVEL JILONG SOLTEI;1;A definir;6.Aging;0.0052;68,32;A definir;A definir
SPCAP010;1263;2022-09-22;3;4023277;COLCHAO INFLAVEL JILONG SOLTEI;1;A definir;6.Aging;0.0052;68,32;A definir;A definir
SPCAP010;1263;2022-09-22;3;310883;PRAN TAIFF CERAMIC BIV;3;A definir;4.Baixo_dde;0.0054;244,14;A definir;A definir
SPCAP010;1263;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;7;A definir;2.Telefonia;0.0056;7785,47;A definir;A definir
SPCAP010;1263;2022-09-22;3;385867;FERRO VAPOR MONDIAL CERAMIC F4;1;A definir;6.Aging;0.0057;79,89;A definir;A definir
SPCAP010;1263;2022-09-22;3;4432703;CJ 6 COPOS ESTELA LONG DRINK 4;1;A definir;6.Aging;0.0062;37,87;A definir;A definir
SPCAP010;1263;2022-09-22;3;4936280;SECADOR 2100W TAIFF TOURMALINE;1;A definir;6.Aging;0.0066;242,62;A definir;A definir
SPCAP010;1263;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP010;1263;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP010;1263;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;9;A definir;2.Telefonia;0.0072;10009,89;A definir;A definir
SPCAP010;1263;2022-09-22;1;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPCAP010;1263;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPCAP010;1263;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPCAP010;1263;2022-09-22;3;3725650;SAND/GRILL BRITANIA CROME BRSC;1;A definir;6.Aging;0.0078;88,44;A definir;A definir
SPCAP010;1263;2022-09-22;3;3725650;SAND/GRILL BRITANIA CROME BRSC;1;A definir;6.Aging;0.0078;88,44;A definir;A definir
SPCAP010;1263;2022-09-22;1;4613392;MAQ. CORT CABELO GAMA GM593 BA;2;A definir;6.Aging;0.0086;208,96;A definir;A definir
SPCAP010;1263;2022-09-22;1;4023285;COLCHAO INFLAVEL JILONG CASAL;1;A definir;6.Aging;0.0086;105,02;A definir;A definir
SPCAP010;1263;2022-09-22;1;4194128;CHIP TIM PLANO NAKED 4G..;100;A definir;2.Telefonia;0.01;207,0;A definir;A definir
SPCAP010;1263;2022-09-22;1;4194128;CHIP TIM PLANO NAKED 4G..;100;A definir;2.Telefonia;0.01;207,0;A definir;A definir
SPCAP010;1263;2022-09-22;1;4055659;SERRA MARM GDC 150 TITAN 1500W;1;A definir;0.Pv;0.0111;354,68;A definir;A definir
SPCAP010;1263;2022-09-22;1;5073138;CEL. DESB. MOTO G22 128GB AZUL;14;A definir;2.Telefonia;0.0112;15570,94;A definir;A definir
SPCAP010;1263;2022-09-22;1;2651173;MARTELETE COMBINADO 24MM 800W;1;A definir;0.Pv;0.0149;850,44;A definir;A definir
SPCAP010;1263;2022-09-22;3;4023285;COLCHAO INFLAVEL JILONG CASAL;2;A definir;6.Aging;0.0172;210,04;A definir;A definir
SPCAP010;1263;2022-09-22;1;4173783;VVC PAN PRESS PPFE 45L NIGRO P;1;A definir;6.Aging;0.0189;102,82;A definir;A definir
SPCAP010;1263;2022-09-22;3;4936280;SECADOR 2100W TAIFF TOURMALINE;3;A definir;6.Aging;0.0198;727,86;A definir;A definir
SPCAP010;1263;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPCAP010;1263;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPCAP010;1263;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;4;A definir;6.Aging;0.028;548,08;A definir;A definir
SPCAP010;1263;2022-09-22;3;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPCAP010;1263;2022-09-22;3;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPCAP010;1263;2022-09-22;3;5146810;LIQ 12VEL OSTER OLIQ601 RED 11;1;A definir;6.Aging;0.0318;144,04;A definir;A definir
SPCAP010;1263;2022-09-22;1;2421828;MESA CENTRO ARTELY SAARA PD IM;1;A definir;0.Pv;0.0337;119,25;A definir;A definir
SPCAP010;1263;2022-09-22;1;574;SECADOR 2100W PHILCO CHERRY 11;5;A definir;6.Aging;0.0345;464,5;A definir;A definir
SPCAP010;1263;2022-09-22;1;4173783;VVC PAN PRESS PPFE 45L NIGRO P;2;A definir;6.Aging;0.0378;205,64;A definir;A definir
SPCAP010;1263;2022-09-22;3;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPCAP010;1263;2022-09-22;3;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPCAP010;1263;2022-09-22;1;4828224;COMODA 4G PEROBA DUDA CARV/BRA;1;A definir;0.Pv;0.046;234,01;A definir;A definir
SPCAP010;1263;2022-09-22;1;4679172;"TV 32"" LED HD SAMSUNG 32T4300";1;A definir;3.Tecnologia;0.0525;1511,09;A definir;A definir
SPCAP010;1263;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPCAP010;1263;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";1;A definir;3.Tecnologia;0.055;1027,33;A definir;A definir
SPCAP010;1263;2022-09-22;1;4643453;"TV 32"" AOC ROKU TV HD 32S5195/";1;A definir;3.Tecnologia;0.0564;1152,96;A definir;A definir
SPCAP010;1263;2022-09-22;1;4643453;"TV 32"" AOC ROKU TV HD 32S5195/";1;A definir;3.Tecnologia;0.0564;1152,96;A definir;A definir
SPCAP010;1263;2022-09-22;3;4682920;PAN ELET PHILCO VISOR GLASS PH;3;A definir;6.Aging;0.0744;539,64;A definir;A definir
SPCAP010;1263;2022-09-22;3;4824547;F MIC 34L ELECTROLUX MEO44 110;1;A definir;6.Aging;0.0859;656,45;A definir;A definir
SPCAP010;1263;2022-09-22;1;4679180;"TV 43"" LED FHD SAMSUNG 43T5300";1;A definir;3.Tecnologia;0.0879;2099,85;A definir;A definir
SPCAP010;1263;2022-09-22;1;4679180;"TV 43"" LED FHD SAMSUNG 43T5300";1;A definir;3.Tecnologia;0.0879;2099,85;A definir;A definir
SPCAP010;1263;2022-09-22;3;4839200;ESCOVA SECADORA BRITANIA SOFT;3;A definir;6.Aging;0.0882;323,97;A definir;A definir
SPCAP010;1263;2022-09-22;1;5159350;"TV 43"" LED LG 4K 43UQ7500PSF W";1;A definir;3.Tecnologia;0.1065;1866,68;A definir;A definir
SPCAP010;1263;2022-09-22;1;4189221;COL ALT 12 70X130 ORTOBOM SONI;1;A definir;0.Pv;0.1092;150,52;A definir;A definir
SPCAP010;1263;2022-09-22;1;4828259;BERCO AMERICANO PEROBA DUDA BR;1;A definir;0.Pv;0.1241;305,88;A definir;A definir
SPCAP010;1263;2022-09-22;1;4793790;CX DE SOM AMP LENOXX CA5000 10;1;A definir;6.Aging;0.142;1040,3;A definir;A definir
SPCAP010;1263;2022-09-22;1;4806867;CADEIRA P AUTO LEGACY CINZA ME;1;A definir;6.Aging;0.1428;578,23;A definir;A definir
SPCAP010;1263;2022-09-22;1;5159342;"TV 50"" LED LG 4K 50UQ8050PSB W";1;A definir;3.Tecnologia;0.1431;2337,63;A definir;A definir
SPCAP010;1263;2022-09-22;1;5163730;"TV 55"" LED UHD 4K TCL 55P635";1;A definir;3.Tecnologia;0.1616;2441,99;A definir;A definir
SPCAP010;1263;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";3;A definir;3.Tecnologia;0.165;3081,99;A definir;A definir
SPCAP010;1263;2022-09-22;1;4794214;MINI SYSTEM GRADIENT GMS300 30;2;A definir;6.Aging;0.19;1834,66;A definir;A definir
SPCAP010;1263;2022-09-22;1;4844866;"TV 43"" LED UHD 4K SAMSUNG 43AU";2;A definir;3.Tecnologia;0.1956;4134,98;A definir;A definir
SPCAP010;1263;2022-09-22;1;4968670;"TV 32"" PHILCO ROKU LED PTV32G7";4;A definir;3.Tecnologia;0.22;4109,32;A definir;A definir
SPCAP010;1263;2022-09-22;1;4775562;TORRE DE SOM GRADIENT GCA103M;1;A definir;6.Aging;0.2254;1287,51;A definir;A definir
SPCAP010;1263;2022-09-22;1;4793790;CX DE SOM AMP LENOXX CA5000 10;2;A definir;6.Aging;0.284;2080,6;A definir;A definir
SPCAP010;1263;2022-09-22;3;4806867;CADEIRA P AUTO LEGACY CINZA ME;2;A definir;6.Aging;0.2856;1156,46;A definir;A definir
SPCAP010;1263;2022-09-22;3;4802020;FG 4B PISO ATLAS AGILE UP GLAS;1;A definir;6.Aging;0.2886;774,04;A definir;A definir
SPCAP010;1263;2022-09-22;3;5123518;BICICLETA NETUNO ARO 29 PRETA/;1;A definir;6.Aging;0.3402;756,44;A definir;A definir
SPCAP010;1263;2022-09-22;3;4784480;LAV 10KG BRITANIA BLRS10B 110V;1;A definir;6.Aging;0.3533;410,43;A definir;A definir
SPCAP010;1265;2022-09-22;3;5049636;CEL.DESB SAMSUNG GALAXY A03 PR;1;A definir;2.Telefonia;0.0004;912,65;A definir;A definir
SPCAP010;1265;2022-09-22;3;5049636;CEL.DESB SAMSUNG GALAXY A03 PR;1;A definir;2.Telefonia;0.0004;912,65;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122643;CEL DESB SAMSUNG GALAXY A23 PR;1;A definir;2.Telefonia;0.0005;1302,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;1;A definir;2.Telefonia;0.0005;1194,29;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;1;A definir;2.Telefonia;0.0005;1194,29;A definir;A definir
SPCAP010;1265;2022-09-22;3;5021308;CEL. DESB. MOTO G31 128GB GRAF;1;A definir;2.Telefonia;0.0007;1383,04;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137209;CEL. DESB. MOTO E32 64GB ROSE;1;A definir;0.Pv;0.0007;954,55;A definir;A definir
SPCAP010;1265;2022-09-22;3;5073138;CEL. DESB. MOTO G22 128GB AZUL;1;A definir;2.Telefonia;0.0008;1112,21;A definir;A definir
SPCAP010;1265;2022-09-22;3;3968278;FRIGIDEIRA 14X7CM 0 4L GARLIC;2;A definir;6.Aging;0.0008;37,68;A definir;A definir
SPCAP010;1265;2022-09-22;3;4649648;FACA CARNE INOX 8 DYNAMIC.;2;A definir;6.Aging;0.0008;33,82;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122643;CEL DESB SAMSUNG GALAXY A23 PR;2;A definir;2.Telefonia;0.001;2605,76;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;2;A definir;2.Telefonia;0.001;2388,58;A definir;A definir
SPCAP010;1265;2022-09-22;3;5049636;CEL.DESB SAMSUNG GALAXY A03 PR;3;A definir;2.Telefonia;0.0012;2737,95;A definir;A definir
SPCAP010;1265;2022-09-22;3;5049636;CEL.DESB SAMSUNG GALAXY A03 PR;3;A definir;2.Telefonia;0.0012;2737,95;A definir;A definir
SPCAP010;1265;2022-09-22;3;4822498;CEL DESB PHILCO BCE01;2;A definir;2.Telefonia;0.0012;187,56;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122678;CEL.DESB.SAMSUNG GALAXY A13 12;3;A definir;2.Telefonia;0.0015;3582,87;A definir;A definir
SPCAP010;1265;2022-09-22;3;3942988;TEL ID SF MOTOROLA DECT 60 MOT;1;A definir;0.Pv;0.0016;114,49;A definir;A definir
SPCAP010;1265;2022-09-22;3;3084655;TEL ID SF PANASONIC KXTG110LBB;1;A definir;0.Pv;0.0016;112,74;A definir;A definir
SPCAP010;1265;2022-09-22;3;3084655;TEL ID SF PANASONIC KXTG110LBB;1;A definir;0.Pv;0.0016;112,74;A definir;A definir
SPCAP010;1265;2022-09-22;3;5073138;CEL. DESB. MOTO G22 128GB AZUL;3;A definir;2.Telefonia;0.0024;3336,63;A definir;A definir
SPCAP010;1265;2022-09-22;3;5122660;CEL.DESB.SAMSUNG GALAXY A13 12;5;A definir;2.Telefonia;0.0025;5909,05;A definir;A definir
SPCAP010;1265;2022-09-22;3;4649478;FAQUEIRO NO POTE 30 PCS IPANEM;1;A definir;6.Aging;0.0027;47,62;A definir;A definir
SPCAP010;1265;2022-09-22;3;4169930;HEADPHONE COM FIO C300SI JBL P;1;A definir;6.Aging;0.0028;88,77;A definir;A definir
SPCAP010;1265;2022-09-22;3;3728218;APARADOR DE PELOS PHILCO MULTI;1;A definir;6.Aging;0.0031;102,23;A definir;A definir
SPCAP010;1265;2022-09-22;3;3728218;APARADOR DE PELOS PHILCO MULTI;1;A definir;6.Aging;0.0031;102,23;A definir;A definir
SPCAP010;1265;2022-09-22;3;310883;PRAN TAIFF CERAMIC BIV;2;A definir;6.Aging;0.0036;162,76;A definir;A definir
SPCAP010;1265;2022-09-22;3;5074010;ESCOVA SECADORA MONDIAL KERATI;1;A definir;6.Aging;0.0037;130,28;A definir;A definir
SPCAP010;1265;2022-09-22;3;5073138;CEL. DESB. MOTO G22 128GB AZUL;5;A definir;2.Telefonia;0.004;5561,05;A definir;A definir
SPCAP010;1265;2022-09-22;1;4610865;ESCOVA SECADORA PHILCO SOFT RO;1;A definir;6.Aging;0.0042;126,15;A definir;A definir
SPCAP010;1265;2022-09-22;3;4667514;DVD MONDIAL D20 USB KARAOKE US;1;A definir;6.Aging;0.0047;139,12;A definir;A definir
SPCAP010;1265;2022-09-22;3;4667514;DVD MONDIAL D20 USB KARAOKE US;1;A definir;6.Aging;0.0047;139,12;A definir;A definir
SPCAP010;1265;2022-09-22;3;4428269;TRIPLO CHIP CLARO ODA 4G UNIVE;50;A definir;2.Telefonia;0.005;38,0;A definir;A definir
SPCAP010;1265;2022-09-22;3;4737237;SAND MONDIAL MASTER GRILL S-20;1;A definir;6.Aging;0.0051;83,99;A definir;A definir
SPCAP010;1265;2022-09-22;3;2604744;FRIGIDEIRA 20X4CM 0 8L GARLIC;2;A definir;6.Aging;0.0052;51,14;A definir;A definir
SPCAP010;1265;2022-09-22;1;4169930;HEADPHONE COM FIO C300SI JBL P;2;A definir;6.Aging;0.0056;177,54;A definir;A definir
SPCAP010;1265;2022-09-22;3;3728218;APARADOR DE PELOS PHILCO MULTI;2;A definir;6.Aging;0.0062;204,46;A definir;A definir
SPCAP010;1265;2022-09-22;3;5074029;ESCOVA SECADORA MONDIAL ES-50;2;A definir;6.Aging;0.0068;258,54;A definir;A definir
SPCAP010;1265;2022-09-22;3;574;SECADOR 2100W PHILCO CHERRY 11;1;A definir;6.Aging;0.0069;92,9;A definir;A definir
SPCAP010;1265;2022-09-22;3;574;SECADOR 2100W PHILCO CHERRY 11;1;A definir;6.Aging;0.0069;92,9;A definir;A definir
SPCAP010;1265;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;1;A definir;6.Aging;0.007;137,02;A definir;A definir
SPCAP010;1265;2022-09-22;3;5073138;CEL. DESB. MOTO G22 128GB AZUL;9;A definir;2.Telefonia;0.0072;10009,89;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;1;A definir;6.Aging;0.0072;106,21;A definir;A definir
SPCAP010;1265;2022-09-22;3;4770072;AMACIANTE DOWNY PAIXAO BR 1350;3;A definir;0.Pv;0.0072;60,84;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205979;MINI PROCES PHILCO PH900 TURBO;1;A definir;6.Aging;0.0074;114,63;A definir;A definir
SPCAP010;1265;2022-09-22;3;4436580;CHALEIRA C TAMPA VIDRO2L CEREJ;1;A definir;6.Aging;0.0074;69,13;A definir;A definir
SPCAP010;1265;2022-09-22;3;3725650;SAND/GRILL BRITANIA CROME BRSC;1;A definir;6.Aging;0.0078;88,44;A definir;A definir
SPCAP010;1265;2022-09-22;3;4846125;ESPREM DE FRUTAS SUCO EXPRESS;1;A definir;6.Aging;0.0081;111,61;A definir;A definir
SPCAP010;1265;2022-09-22;1;4669754;PARAF BPF03M 12V BIVOLT BRITAN;2;A definir;6.Aging;0.0092;410,22;A definir;A definir
SPCAP010;1265;2022-09-22;3;382310;ESPREM 1250ML MONDIAL PREMIUM;1;A definir;6.Aging;0.0095;53,41;A definir;A definir
SPCAP010;1265;2022-09-22;1;4393716;KIT DE ACESSORIOS V-LINE 41 PC;4;A definir;6.Aging;0.0096;320,28;A definir;A definir
SPCAP010;1265;2022-09-22;1;4653360;FRIGIDEIRA ALTA 24CM 2L GARLIC;2;A definir;6.Aging;0.0102;62,58;A definir;A definir
SPCAP010;1265;2022-09-22;3;4082044;RAD MONDIAL NBX13 6W USB FM CD;1;A definir;4.Baixo_dde;0.0104;200,4;A definir;A definir
SPCAP010;1265;2022-09-22;3;4365739;FERRO V/SPR OSTER 5907 BR/DR 1;2;A definir;6.Aging;0.011;179,52;A definir;A definir
SPCAP010;1265;2022-09-22;1;7900252;SUP TV INC/ART 10/55 BRASF SBR;2;A definir;6.Aging;0.0112;110,48;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137578;TORRADEIRA MONDIAL PRATIC T-18;1;A definir;6.Aging;0.0113;82,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137578;TORRADEIRA MONDIAL PRATIC T-18;1;A definir;6.Aging;0.0113;82,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;4839358;CAF OSTER OCAF300 0,75L PT/INO;1;A definir;6.Aging;0.0114;107,48;A definir;A definir
SPCAP010;1265;2022-09-22;3;4649028;CJ DE FRIGIDEIRAS 2PCS VERSALH;2;A definir;6.Aging;0.0122;125,92;A definir;A definir
SPCAP010;1265;2022-09-22;3;4560540;LIQ 2VEL PHILIPS RI2110/41 DAI;1;A definir;6.Aging;0.0126;104,45;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205995;ASP STICK 1000W PHILCO PH1 RAP;1;A definir;6.Aging;0.0139;150,21;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205995;ASP STICK 1000W PHILCO PH1 RAP;1;A definir;6.Aging;0.0139;150,21;A definir;A definir
SPCAP010;1265;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;2;A definir;6.Aging;0.014;274,04;A definir;A definir
SPCAP010;1265;2022-09-22;3;4982444;CJ BASIC 5 PCS C/ TP VIDRO AA;1;A definir;6.Aging;0.0148;113,41;A definir;A definir
SPCAP010;1265;2022-09-22;3;383104;LIQ 2VEL MONDIAL POWER BLACK L;1;A definir;6.Aging;0.0152;73,79;A definir;A definir
SPCAP010;1265;2022-09-22;3;3725650;SAND/GRILL BRITANIA CROME BRSC;2;A definir;6.Aging;0.0156;176,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;3902110;VVC JG FACAS 6PCS PLENUS MISTO;6;A definir;6.Aging;0.0162;214,56;A definir;A definir
SPCAP010;1265;2022-09-22;3;4365739;FERRO V/SPR OSTER 5907 BR/DR 1;3;A definir;6.Aging;0.0165;269,28;A definir;A definir
SPCAP010;1265;2022-09-22;3;4615573;LIQ 5VEL ARNO LIMPA FACIL LN60;1;A definir;6.Aging;0.0191;157,0;A definir;A definir
SPCAP010;1265;2022-09-22;3;4615573;LIQ 5VEL ARNO LIMPA FACIL LN60;1;A definir;6.Aging;0.0191;157,0;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;1;A definir;6.Aging;0.0194;101,85;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205545;BAT MONDIAL 4VEL B29NP CRISTAL;1;A definir;6.Aging;0.0194;101,85;A definir;A definir
SPCAP010;1265;2022-09-22;3;4428234;CAF 32XIC MONDIAL C-32 DOLCE A;1;A definir;6.Aging;0.0199;120,23;A definir;A definir
SPCAP010;1265;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPCAP010;1265;2022-09-22;3;4744020;LIQ 15VEL OSTER 1400W OLIQ610;1;A definir;6.Aging;0.0211;155,44;A definir;A definir
SPCAP010;1265;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;3;A definir;6.Aging;0.0216;318,63;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205979;MINI PROCES PHILCO PH900 TURBO;3;A definir;6.Aging;0.0222;343,89;A definir;A definir
SPCAP010;1265;2022-09-22;3;4839358;CAF OSTER OCAF300 0,75L PT/INO;2;A definir;6.Aging;0.0228;214,96;A definir;A definir
SPCAP010;1265;2022-09-22;3;4529359;LIQ 12VEL MONDIAL L1200 C/F 12;1;A definir;6.Aging;0.0232;143,39;A definir;A definir
SPCAP010;1265;2022-09-22;3;4529359;LIQ 12VEL MONDIAL L1200 C/F 12;1;A definir;6.Aging;0.0232;143,39;A definir;A definir
SPCAP010;1265;2022-09-22;3;4529359;LIQ 12VEL MONDIAL L1200 C/F 12;1;A definir;6.Aging;0.0232;143,39;A definir;A definir
SPCAP010;1265;2022-09-22;3;4682920;PAN ELET PHILCO VISOR GLASS PH;1;A definir;6.Aging;0.0248;179,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;4682920;PAN ELET PHILCO VISOR GLASS PH;1;A definir;0.Pv;0.0248;179,88;A definir;A definir
SPCAP010;1265;2022-09-22;3;3833399;CAF 15CF PHILCO PH17 PTO/INOX;3;A definir;6.Aging;0.0264;318,27;A definir;A definir
SPCAP010;1265;2022-09-22;1;4205995;ASP STICK 1000W PHILCO PH1 RAP;2;A definir;6.Aging;0.0278;300,42;A definir;A definir
SPCAP010;1265;2022-09-22;3;4926439;VENT 30CM MS MONDIAL SUPER POW;1;A definir;6.Aging;0.0281;84,94;A definir;A definir
SPCAP010;1265;2022-09-22;3;384275;GRILL MONDIAL G07 MAX PR/INOX;2;A definir;6.Aging;0.0282;350,86;A definir;A definir
SPCAP010;1265;2022-09-22;3;383163;GRILL MONDIAL SMART REDONDO G0;2;A definir;6.Aging;0.0296;322,26;A definir;A definir
SPCAP010;1265;2022-09-22;3;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPCAP010;1265;2022-09-22;3;4781031;MAQ CAFE ARNO DOLCE GUSTO GENI;2;A definir;6.Aging;0.031;793,0;A definir;A definir
SPCAP010;1265;2022-09-22;3;3725650;SAND/GRILL BRITANIA CROME BRSC;4;A definir;6.Aging;0.0312;353,76;A definir;A definir
SPCAP010;1265;2022-09-22;1;4529235;ASP STICK 1200W MONDIAL AP31 C;2;A definir;6.Aging;0.0314;366,6;A definir;A definir
SPCAP010;1265;2022-09-22;1;3465055;LAV ALTA PRESSAO OUSADA 2200 1;1;A definir;6.Aging;0.0334;465,95;A definir;A definir
SPCAP010;1265;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;5;A definir;6.Aging;0.035;685,1;A definir;A definir
SPCAP010;1265;2022-09-22;3;4205979;MINI PROCES PHILCO PH900 TURBO;5;A definir;6.Aging;0.037;573,15;A definir;A definir
SPCAP010;1265;2022-09-22;3;4669134;BAT MONDIAL 3VEL 400W PRATICA;2;A definir;6.Aging;0.039;164,22;A definir;A definir
SPCAP010;1265;2022-09-22;3;4669150;BAT MONDIAL 3VEL 400W PRATICA;2;A definir;6.Aging;0.0404;139,78;A definir;A definir
